CPH,ProducerID,TradingName,Date
08/007/0032/,2690,G H & J R DENWOOD,2017-11-03
08/190/0027/,3663,M/S A & B FOX,2017-11-03
48/006/0102/,17165,G T &  L SPENCE,2017-11-06
37/030/0017/,14560,C I & F M PLATT,2017-11-06
35/094/0003/,12551,W S J Pugh,2017-11-06
35/091/0009/,12533,M E G & E M Bennett & Sons,2017-11-06
35/062/0208/,12412,T V Oakley & Partners,2017-11-06
35/171/0146/,12898,C W & G E Halliday,2017-11-06
35/169/0012/,12849,S H B Summers & Partners,2017-11-06
31/146/0001/,11550,M/S M & M MAXWELL,2017-11-06
30/748/0127/,11525,MR I D RENWICK,2017-11-06
22/116/0034/,30622,T/A: Stone's Dairy,2017-11-06
10/277/0114/,30454,T/A: J & L Perkin,2017-11-07
10/277/0114/,30974,T/A: J & L Perkin,2017-11-07
10/433/0105/,30148,T/A: RM & CM Govier,2017-11-07
10/282/0064/,29603,Mr I G & J L Lethbridge,2017-11-07
10/465/0351/,10518,M/S G SAGAR & SON & EXRSOF DL SAGAR,2017-11-07
37/237/0002/,15441,R & M HOPLEY & SONS,2017-11-07
37/196/0058/,15214,MR T W BUSBY & SON,2017-11-07
48/491/0033/,17825,M A CHAPMAN,2017-11-07
48/491/0027/,17824,S B LYTH AND SON,2017-11-07
07/199/0043/,2518,W C BOTTRELL,2017-11-07
07/199/0051/,2520,K BOTTRELL,2017-11-07
17/318/0023/,9165,C WHEELER & SON,2017-11-07
06/228/0007/,890,T/A: D & S A BODEN,2017-11-08
48/428/0023/,17666,R & A CHAPMAN,2017-11-08
44/650/0006/,16299,A GRIMSHAW,2017-11-08
22/169/0023/,10872,P J IKIN,2017-11-08
35/169/0024/,12851,Drury Lane Farms,2017-11-08
35/170/0009/,12856,J H & P D Evans & Son,2017-11-08
35/168/0022/,12847,S E Roberts,2017-11-08
22/228/0141/,29170,LEICESTERSHIRE HANDMADE CHEESE CO,2017-11-08
33/493/0010/,30995,T/A Foxcombe Hill Farm,2017-11-08
10/465/0351/,30518,T/A: G. A. Mortimer & Sons,2017-11-08
07/221/0304/,30538,T/A: JLC Farms,2017-11-09
34/418/0050/,30196,T/A: MJ & LJ Robertson & Daughter,2017-11-09
35/091/0009/,12533,M E G & E M Bennett & Sons,2017-11-09
35/091/0009/,12533,M E G & E M Bennett & Sons,2017-11-09
34/450/0003/,12022,TORTWORTH ESTATE COMPANY,2017-11-09
34/488/0022/,12038,"Michael J King, Gemma M King, Richard J King and Kathleen A King",2017-11-09
28/480/0005/,11370,K R BRITTON & SON,2017-11-09
10/315/0026/,6554,A C H & R M GOVIER,2017-11-09
10/320/0056/,6570,MESSRS D A SMOLDON,2017-11-09
10/319/0076/,6577,B J & S K Thomas,2017-11-09
10/145/0021/,5732,MR K MRS M J CHAMBERLAIN & SON,2017-11-09
80/190/0003/,5991,J M & M A BRITTON,2017-11-09
09/187/0013/,4890,A A & B W Slack Ltd,2017-11-10
09/145/0044/,4814,MOSLEY HALL FARMING,2017-11-10
17/033/0021/,8941,J C & R A MEREDITH,2017-11-10
07/188/0081/,2447,D R & B BADCOCK,2017-11-10
07/183/0007/,2385,C E A WILLIAMS & SON,2017-11-10
08/031/0021/,2798,SEYMOUR FARMS,2017-11-10
08/011/0023/,2703,MESSRS R AND M COTTAM,2017-11-10
08/190/0027/,3663,M/S A & B FOX,2017-11-10
34/799/0058/,12239,Sparkes Contracting Ltd,2017-11-10
34/792/0006/,12286,N D & R A PEARCE,2017-11-10
37/057/0008/,14706,ALCOCK BROS,2017-11-10
56/051/0131/,21863,A ROBERTS,2017-11-10
56/035/0008/,21748,C & G OWEN,2017-11-10
56/055/0075/,21879,R G DAVIES,2017-11-14
56/069/0019/,30271,T/A: T W & H T Jones,2017-11-14
35/080/0156/,29277,Cheswardine Park Farm,2017-11-14
36/077/0103/,30983,T/A: P H & D A Winter,2017-11-14
35/080/0156/,14573,FRIEND FARMS LTD,2017-11-14
36/426/0001/,14283,R G AMOR,2017-11-14
07/032/0058/,1909,L Uglow & Sons,2017-11-14
07/032/0076/,1727,GRAHAM G SMALE,2017-11-14
07/024/0004/,1672,P C & I E BLOYE,2017-11-14
10/221/0011/,6223,C T BANBURY & SONS,2017-11-14
11/046/0036/,7203,E R J ANGELL AND R J ANGELL,2017-11-14
08/385/0010/,4082,GB & EA METCALFE & SONS,2017-11-15
44/623/0397/,16273,D & A TETLOW & CO,2017-11-15
48/861/0001/,18388,MR R B ASKEW,2017-11-15
35/011/0019/,12314,N C Bowdler & Sons Ltd,2017-11-15
35/154/0034/,12744,R & E Ellis,2017-11-15
10/138/0384/,30982,How Now Dairy Ltd,2017-11-15
35/156/0673/,31020,N C Bowdler & Sons Limited,2017-11-15
10/281/0005/,30539,T/A: R J Moore,2017-11-15
15/240/0371/,30037,HG Witt and Son,2017-11-15
55/537/0013/,21611,John Joseph Richards,2017-11-16
55/537/0001/,21610,J A L James & Partners,2017-11-16
10/314/0155/,30979,"T/A: R, R & J Symons",2017-11-16
24/649/0009/,11171,C H SAXBY,2017-11-16
37/023/0022/,14517,M/S P F HULSE,2017-11-16
36/386/0022/,14148,V G & M M GREENWAY & SON,2017-11-16
36/398/0012/,14189,P & R E Kimber,2017-11-16
37/037/0262/,14642,P J GRIFFITHS & SON,2017-11-16
11/029/0008/,7126,R J Tory (East Farm) Ltd & N J Tory,2017-11-16
06/199/0013/,790,T/A: Street Farm Dairy,2017-11-16
06/203/0006/00,804,T/A: L V & D F Dakin & Partners,2017-11-17
08/115/0016/,3284,M/S J WHITEFORD & SONS,2017-11-17
08/097/0044/,3242,MESSRS P & A JARMAN,2017-11-17
08/035/0005/,2876,MR P HEDWORTH,2017-11-17
09/241/0027/,4966,G L BROWN,2017-11-17
37/206/0049/,15300,A C MYCOCK,2017-11-17
35/156/0028/,12759,D J Willis & Partners,2017-11-17
35/027/0026/,12352,Griffiths & Spearing,2017-11-17
35/244/0010/,13040,E A Griffiths & Son,2017-11-17
35/253/0141/,13087,R A Harrison Farms,2017-11-17
35/169/0012/,12849,S H B Summers & Partners,2017-11-20
35/272/0073/,13213,A J Farming,2017-11-20
36/280/0151/,13947,"D J, M J & P W House",2017-11-20
31/227/0024/,11562,NEWCASTLE UNIVERSITY,2017-11-20
36/410/0017/,14225,M/S J A & E MONTGOMERY LTD,2017-11-20
48/403/0001/,17591,M/S J C BROWN & SON,2017-11-20
52/164/0135/,19159,J H & S M Farmer,2017-11-20
52/129/0272/,19048,R M & C A BRIGHT,2017-11-20
17/248/0007/,9144,GURNEY & SONS,2017-11-20
06/022/0034/,353,H F & MRS J LANGLEY & PARTNER,2017-11-20
07/029/0069/,1709,A W VENNING & SONS,2017-11-21
07/032/0076/,1727,GRAHAM G SMALE,2017-11-21
07/071/0027/,1864,J C Gynn & Sons,2017-11-21
07/161/0058/,1864,J C Gynn & Sons,2017-11-21
07/150/0003/,2231,J W & R I LEE,2017-11-21
07/114/0002/,2058,R C EAMES & SON,2017-11-21
10/435/0117/,6989,Taverner Partners,2017-11-21
10/201/0003/,6088,T/A: MA & SL Reed,2017-11-21
37/032/0040/,14592,P C & V KENNY FARMING,2017-11-21
36/080/0007/,13481,M A & N R BOWDITCH,2017-11-21
55/474/0001/,21305,J P O & J L Bushell,2017-11-21
56/040/0117/,21788,E W & P A HUGHES,2017-11-21
56/062/0101/,21905,MR E & MRS W M MASSEY& SON,2017-11-21
56/059/0041/,21891,S R Lewis & Son,2017-11-21
56/226/0360/,22151,F W HUGHES & SONS,2017-11-21
10/417/0006/,29414,H & A A Wastenage,2017-11-21
10/006/0260/,29492,T/A: DL & CRJ Diepenbroek,2017-11-22
56/225/0039/,22132,T WILLIAMS & SON,2017-11-22
56/202/0043/,22048,T W OWENS,2017-11-22
56/206/0001/,22072,Joseph D Evans,2017-11-22
56/085/0025/,21984,G L & C E DAVIES,2017-11-22
10/253/0485/,30646,T/A: DR & VA Lawrence,2017-11-22
35/171/0146/,12898,C W & G E Halliday,2017-11-22
35/222/0038/,12997,J Allsop & Sons,2017-11-22
32/217/0021/,11746,MR GEORGE WOODCOCK & SON,2017-11-22
44/623/0397/,16273,D & A TETLOW & CO,2017-11-22
52/129/0272/,19048,R M & C A BRIGHT,2017-11-22
52/106/0015/,18935,R C & J E Owen & Son,2017-11-22
55/020/0012/,19841,Penlan Argoed Ltd,2017-11-22
55/076/0069/,20351,D I Evans,2017-11-22
48/443/0010/,17689,MR R CORNFORTH,2017-11-22
10/184/0022/,5961,N D & P M AXFORD T/A,2017-11-22
10/107/0013/,5542,T/A:Buddleford Partnership,2017-11-22
09/159/0045/,4856,"D R, S & G KIRBY",2017-11-22
10/455/0194/,7032,MR M W & MRS A C VANSTONE,2017-11-22
10/353/0020/,6732,Beckwell Farms,2017-11-22
17/072/0038/,8986,AMOS PARTNERS,2017-11-22
06/453/0076/,1519,FLETCHER & CO,2017-11-22
06/283/0032/,1125,MRS E M & MR J T HUNTBACH,2017-11-22
06/239/0012/,951,T/A: J E and J Oakes,2017-11-22
07/188/0102/,2449,C P RICHARDS & SON LTD,2017-11-23
07/207/0034/,2575,N L J TREVETHAN,2017-11-23
10/408/0008/,6931,PARTRIDGE FARMS LTD,2017-11-23
10/115/0018/,5600,D C BARTLETT,2017-11-23
10/146/0091/,5750,J H HEAL & SON,2017-11-23
10/160/0011/,5821,Cleave Farm Partnership,2017-11-23
36/398/0012/,14189,P & R E Kimber,2017-11-23
14/375/0011/,11965,R J & B J Kingston & Sons,2017-11-23
21/412/0036/,10503,M J & H  ATKINSON,2017-11-23
21/228/0001/,10277,MR D E PICKERVANCE & SONS,2017-11-23
20/276/0007/,9532,STEPHEN FURNIVAL,2017-11-23
20/136/0165/,9509,W F FARMS,2017-11-23
21/030/0017/,9713,RH & JS VICKERY,2017-11-23
21/112/0006/,9820,"G J, P J & S GORNALL",2017-11-23
21/112/0017/,9822,T W HOLDEN & SON,2017-11-23
35/227/0001/,13015,Mrs E M Shingler & Son,2017-11-23
56/076/0006/,21940,M W ROBERTS & CO,2017-11-23
37/180/0034/,29294,LOWER BARTON FARMS LTD,2017-11-23
07/207/0490/,29631,Wayne T Jeffery,2017-11-23
10/327/0017/,29617,Velcourt Limited,2017-11-24
37/018/0044/,29486,G C & R E DUROSE,2017-11-24
34/488/0022/,12038,"Michael J King, Gemma M King, Richard J King and Kathleen A King",2017-11-24
37/067/0006/,14815,D SWINSON,2017-11-24
37/067/0059/,14824,J M FERNYHOUGH,2017-11-24
10/056/0030/,5358,M/s G J & L J Wright,2017-11-24
10/327/0023/,6608,FORTESCUE FARM PARTNERSHIP,2017-11-24
08/005/0001/,2673,J A & D KIRKBY,2017-11-24
07/185/0059/,2417,S J M Pascoe & Sons,2017-11-24
08/021/0031/,2735,E A SHERWEN LIMITED,2017-11-24
06/264/0043/,1056,CLAYDEN HOLSTEINS,2017-11-24
07/175/0054/,2349,F H BENNEY & SONS,2017-11-24
08/129/0021/,3365,E & D E HORN,2017-11-27
10/465/0085/,7045,G A MORTIMER & SONS,2017-11-27
36/396/0032/,14173,D H & C Bennett,2017-11-27
52/031/0048/,18873,H J M & Mrs B Price,2017-11-27
52/033/0015/,18874,E H JONES,2017-11-27
52/033/0034/,18875,"R T B, G E & D J Thomas",2017-11-27
52/056/0036/,18880,D B & M E Williams,2017-11-27
35/168/0022/,12847,S E Roberts,2017-11-27
35/251/0006/,13063,R H & S Roberts,2017-11-27
14/059/0008/,8253,ABBEY HOME FARMS,2017-11-28
07/200/0001/,2528,N H SEMMENS & SON LTD,2017-11-28
09/200/0013/,2529,T G GWENNAP & SON,2017-11-28
07/199/0043/,2518,W C BOTTRELL,2017-11-28
07/164/0089/,2297,Tredinnick Farms Ltd,2017-11-28
06/144/0003/,625,DENIS & MARGERY LOUISE MOSELEY & SON,2017-11-28
07/221/0307/,30765,T/A: J R Frayne,2017-11-28
07/222/0108/,30464,T/A Mr C E Gillbard,2017-11-28
16/013/0271/,30998,Queen Bower Dairy,2017-11-28
34/418/0037/,30775,T/A: R.J.W Goat Herd,2017-11-29
48/021/0015/,29212,Messrs N S & B M Bellerby,2017-11-29
56/239/0170/,29953,Goats R Us,2017-11-29
06/071/0003/,463,CLAYTONS PARTNERSHIP,2017-11-29
07/115/0058/,2060,R G Denning & Son,2017-11-29
07/211/0015/,2606,T A WILLS,2017-11-29
08/354/0003/,3931,BARTON & HARRISON,2017-11-29
10/161/0012/,5825,MR W C RICHARDS,2017-11-29
10/182/0044/,5950,K J & S C GRABHAM,2017-11-29
10/197/0005/,6046,J T BOND,2017-11-29
34/488/0022/,12038,"Michael J King, Gemma M King, Richard J King and Kathleen A King",2017-11-29
34/493/0036/,12058,P E KING BRISTOL LTD,2017-11-29
55/202/0083/,20503,"G.R,T/A:  S.E.M and W.L Thomas",2017-11-29
48/438/0003/,17686,MR H S Fletcher & Son,2017-11-29
45/268/0033/,16583,MRS A M BROWN,2017-11-29
49/349/1067/,18553,K H E & S K HITCHEN,2017-11-30
49/355/0146/,18560,H J & M HEY T/A W LUMB,2017-11-30
37/030/0017/,14580,M/S P G & J HOOLEY,2017-11-30
10/033/0075/,5313,M E & I E VANSTONE & SONS,2017-11-30
10/071/0039/,5410,Mr G M Hookway,2017-11-30
10/031/0006/,5300,D Cornish & Sons,2017-11-30
08/645/0016/00,4292,T W & C A LONG,2017-11-30
17/431/0105/,9264,T/A: Carpenters Hill Farm,2017-11-30
08/358/0028/,3947,MR A PICKTHALL,2017-11-30
08/339/0056/,3888,J W & T E SHARP,2017-11-30
10/363/0005/,29722,Tor Country Ltd,2017-11-30
10/155/0048/,29158,"G R, J M & T G Bond",2017-11-30
14/113/0036/,28859,LIMEKILN FARM PARTNERSHIP,2017-11-30
37/191/0054/,30988,J Redfren,2017-11-30
10/281/0005/,30539,T/A: R J Moore,2017-11-30
37/018/0044/,29486,G C & R E DUROSE,2017-12-01
06/254/0034/,1024,MR F W AND H R BONELL,2017-12-01
17/478/0004/,9309,R A BOWN,2017-12-01
37/067/0006/,14815,D SWINSON,2017-12-01
31/114/0004/,11543,PETER W CONWAY,2017-12-01
31/146/0001/,11550,M/S M & M MAXWELL,2017-12-04
35/012/0041/,12334,G & M Lewis,2017-12-04
35/249/0057/,13059,Mr G V Wellings,2017-12-04
41/015/0158/,15721,DOUGLAS PARTNERS,2017-12-04
48/403/0001/,17591,M/S J C BROWN & SON,2017-12-04
06/057/0019/,437,J RAVENSCROFT & PARTNERS,2017-12-04
07/037/0131/,1747,R E ANGUISH,2017-12-05
07/192/0041/,2472,GILES OF KEMYELL,2017-12-05
17/520/0008/,9363,J RICHARDS,2017-12-05
17/520/0049/,9366,R P ANDREWS & PARTNERS,2017-12-05
12/031/0073/,7939,M/S J E HOLLIDAY & SON,2017-12-05
55/051/0021/,20148,M/S N & I WILLIAMS,2017-12-05
55/011/0074/,19710,Pugh Bros.,2017-12-05
53/393/0058/,19488,ET MORRIS AI FAB,2017-12-05
53/020/0020/,19239,E OWEN A'I FEIBION,2017-12-05
43/112/0139/,16119,A W & J BRANDRETH & SON,2017-12-05
36/410/0017/,14225,M/S J A & E MONTGOMERY LTD,2017-12-05
22/213/0022/,29503,R B BETTERIDGE,2017-12-05
33/150/0021/,29134,NORTH ASTON DAIRY,2017-12-05
10/363/0005/,29722,Tor Country Ltd,2017-12-06
56/069/0019/,30271,T/A: T W & H T Jones,2017-12-06
56/102/0031/,22036,HG & EM MAPP,2017-12-06
10/253/0485/,30646,T/A: DR & VA Lawrence,2017-12-06
44/673/0133/,16319,M T  PARTINGTON,2017-12-06
52/164/0135/,19159,J H & S M Farmer,2017-12-06
52/129/0272/,19048,R M & C A BRIGHT,2017-12-06
45/060/0006/,16518,T/A: JR & SE Cook,2017-12-06
35/222/0038/,12997,J Allsop & Sons,2017-12-06
35/174/0137/,12930,B M Harris & Partners,2017-12-06
35/169/0024/,12851,Drury Lane Farms,2017-12-06
35/169/0027/,12852,Mrs G Potter & Son,2017-12-06
10/341/0061/,6887,"J, B J & G J HAWKINS",2017-12-06
10/107/0013/,5542,T/A:Buddleford Partnership,2017-12-06
07/116/0055/,2064,E B & M E SYMONS,2017-12-06
04/557/0011/,259,F S STURROCK & SONS,2017-12-06
07/140/0013/,2202,J KEMPTHORNE & SONS,2017-12-07
10/157/0006/,5800,R G & S M LEY,2017-12-07
10/156/0006/,5794,RM & MW Squire,2017-12-07
10/358/0020/,6732,Beckwell Farms,2017-12-07
10/321/0022/,6584,W J & J SNELL & SON,2017-12-07
37/227/0012/00,15362,"W G, G H & M BROOKES",2017-12-07
36/337/0047/,14101,D J CURTIS,2017-12-07
36/338/0001/,14103,G POPLE & SONS,2017-12-07
11/014/0045/,30565,P Kerley Contractor Ltd,2017-12-07
18/050/0034/,30480,Charles Wray,2017-12-07
36/247/0269/,30327,T/A: Luke Timewell,2017-12-07
36/407/6011/,30954,T/A Little Kington Farm,2017-12-07
37/031/0041/,29605,C F & J WELBURN,2017-12-08
07/181/0032/,29186,R J Cookson,2017-12-08
20/289/0091/,29449,WATCHINGWELL FARMS LTD,2017-12-08
20/066/0013/,9474,J LEGGAT & SON,2017-12-08
07/173/0039/,2340,MARGARET & STEPHEN GREEN,2017-12-08
06/129/0005/,597,I E & T M SPEED LTD,2017-12-08
08/045/0080/,2984,A F W & I CARR,2017-12-08
08/195/0022/,3691,"M/S J, W, &  A CARRUTHERS",2017-12-08
08/194/0043/,3688,J D HETHERINGTON & SONS,2017-12-08
18/068/0015/,9442,Jennifer M Daw & Barry A Daw,2017-12-11
10/406/0145/,6917,S E J TAPP & SONS,2017-12-11
55/081/0050/,20391,D H & J M James,2017-12-11
13/122/0049/,28787,GREYS MILKING SHEEP CO.,2017-12-11
55/430/0038/,30916,T/A: A D Chaplin,2017-12-11
08/146/0041/,30970,David W Mallinson,2017-12-11
07/100/0206/,30548,T/A: D & L Rawsthorn Farm,2017-12-12
29/009/0058/,11418,T/A: BARNOWL JERSEY STUD,2017-12-12
21/044/0003/,9761,J MARROW,2017-12-12
21/402/0036/,10431,W SIMPSON  & CO,2017-12-12
21/155/0032/,10025,P J & M R STUART,2017-12-12
11/042/0007/,7183,PILSDON COMMUNITY,2017-12-12
11/064/0011/,7258,D & B & A FRY,2017-12-12
07/207/0063/,2578,T/A: Parker's Agriculture,2017-12-12
08/354/0003/,3931,BARTON & HARRISON,2017-12-13
03/215/0008/,235,MR I D BARKER & MRS V A BARKER,2017-12-13
10/279/0005/,6402,F G Palmer & Sons Ltd,2017-12-13
10/114/0069/,5592,L J BROOM & SON,2017-12-13
21/373/0106/,10390,T/A: R J GORST,2017-12-13
35/083/0050/,12484,A L & F L Appleby,2017-12-13
45/137/0078/,16675,W F SCOTT & SON,2017-12-13
37/032/0040/,14592,P C & V KENNY FARMING,2017-12-13
10/093/0341/,30343,T/A: Chagfarm CIC,2017-12-13
35/156/0673/,31020,N C Bowdler & Sons Limited,2017-12-13
14/113/0036/,28859,LIMEKILN FARM PARTNERSHIP,2017-12-13
55/532/0006/,21604,Mr H E & Mrs J M Davies & Sons,2017-12-13
34/493/0036/,29894,Laddenside Farm,2017-12-13
10/327/0017/,29617,Velcourt Limited,2017-12-14
36/407/0011/,30962,T/A: Coombe Hill Farm,2017-12-14
45/275/0058/,16873,I R Forward & Sons,2017-12-14
36/067/0015/,13438,A S & S MORGAN,2017-12-14
10/155/0018/,5600,D C BARTLETT,2017-12-14
10/327/0023/,6608,FORTESCUE FARM PARTNERSHIP,2017-12-14
08/194/0043/,3688,J D HETHERINGTON & SONS,2017-12-15
08/005/0001/,2673,J A & D KIRKBY,2017-12-15
20/100/0041/,9847,J YATES & SON,2017-12-15
32/275/0001/,11771,Reg as: THE WELBECK ESTATE CO LTD,2017-12-15
37/237/0002/,15441,R & M HOPLEY & SONS,2017-12-15
37/121/0292/,30942,Michael W Whalley,2017-12-15
48/718/0145/,29901,T/A: A & C L Gray,2017-12-15
60/137/0114/,22676,Alkana Corporation Ltd,2017-12-15
55/083/0119/,20453,Mr J W THOMAS,2017-12-18
55/455/0018/,21203,J W C GEORGE & SONS,2017-12-18
55/563/0057/,30945,T/A:,2017-12-18
36/088/0029/,13500,C E & B D BAILEY,2017-12-18
35/083/0050/,12484,A L & F L Appleby,2017-12-18
08/149/0032/,3449,M/S T T & J E MASON,2017-12-18
10/341/0061/,6887,"J, B J & G J HAWKINS",2017-12-18
11/046/0036/,7203,E R J ANGELL AND R J ANGELL,2017-12-18
15/072/0163/,8618,BLACKBURN & HAYNES,2017-12-18
36/074/0048/,13469,R & J Jones & Son,2017-12-19
36/017/0065/,13294,C S & J M PETHERAM,2017-12-19
53/393/0058/,19488,ET MORRIS AI FAB,2017-12-19
56/055/0075/,21879,R G DAVIES,2017-12-19
37/180/0034/,29294,LOWER BARTON FARMS LTD,2017-12-19
37/031/0041/,29065,M & T BRERETON,2017-12-19
32/037/0131/,30342,T/A: Plainspot Farm,2017-12-20
52/101/0075/,18906,J F & L V CORFIELD,2017-12-20
48/861/0001/,18388,MR R B ASKEW,2017-12-20
48/491/0027/,17824,S B LYTH AND SON,2017-12-20
36/403/0003/,14209,D V & M E Sweet & Son,2017-12-20
35/173/0047/,12911,T A Wainwright & Son,2017-12-20
17/566/0001/,9382,T & S & M OAKES,2017-12-20
10/408/0022/,6934,J & M ELSTON,2017-12-20
10/279/0005/,6402,F G Palmer & Sons Ltd,2017-12-20
10/217/0118/,6199,JANVIL DAIRY GOATS,2017-12-20
06/259/0007/,1038,D HARRIS FARMS SUPPLIES LTD,2017-12-20
06/342/0040/,1327,H LOMAS & SON,2017-12-20
07/121/0040/,2112,CORY FARMS LTD,2017-12-21
07/084/0090/,1931,R & C Ward,2017-12-21
06/226/0030/,494,GARNETT FARMS,2017-12-21
06/090/0002/,517,J C BELL,2017-12-21
10/156/0006/,5794,RM & MW Squire,2017-12-21
10/314/0055/,6544,NATUREMADE,2017-12-21
10/327/0023/,6608,FORTESCUE FARM PARTNERSHIP,2017-12-21
17/318/0023/,9161,MRS B C JUKES,2017-12-21
38/102/0017/,15555,D-Agri-S Limited,2017-12-21
37/198/0011/,15216,J McKELLAR / DROINTON FARMS,2017-12-21
14/256/0071/,31031,Beechfall Golden Guernsey Goats,2017-12-21
15/109/0191/,29067,O G NEAGLE,2017-12-21
10/050/0083/,29942,Trude Farm,2017-12-21
08/185/0117/,29225,D & L GRAHAM,2017-12-22
56/076/0006/,21940,M W ROBERTS & CO,2017-12-22
56/253/0014/,22305,WILLIAM EVANS & SON,2017-12-22
07/016/0234/,31021,KR & KA Hoare,2017-12-22
10/031/0006/,5300,D Cornish & Sons,2017-12-22
10/033/0075/,5313,M E & I E VANSTONE & SONS,2017-12-22
06/146/0024/,648,D & P HOLLINSHEAD,2017-12-22
06/149/0027/,662,G A RIDDELL & SONS,2017-12-22
07/015/0001/,1619,A J BUNKUM & SON,2017-12-22
08/358/0028/,3947,MR A PICKTHALL,2017-12-22
08/369/0004/,3995,C GIBSON & SON,2017-12-22
08/037/0016/,2850,M/S J K ROPER & SON,2017-12-22
08/345/0003/,3899,M/S J J & M A PARK & SON,2017-12-27
37/236/0026/,15437,O PILKINGTON & SONS,2017-12-27
37/018/0048/,14473,A J & M E MINSHALL LTD,2017-12-27
11/045/0045/,7192,R B BOWDITCH & SON,2017-12-28
17/546/0007/,9376,A F LEIGHTON LTD,2017-12-29
17/054/0001/,8970,A & J Williams,2017-12-29
60/038/0020/,22597,T J & G E & R F Price,2017-12-29
